HSN,Commodity,Country,Year,Month,Trade Type,Value (Rs Cr),Quantity,Unit
2530,Lithium ores,Zimbabwe,2019,11,Export,1841.3843865601232,39405.79743978447,MT
2508,Graphite ores,China,2019,11,Import,2815.7099192468813,1256.2510636027241,MT
2508,Graphite ores,Madagascar,2019,11,Import,3828.85472413766,2730.2563920717143,MT
2508,Graphite ores,Mozambique,2019,11,Import,3754.0955353830377,10921.547448096633,MT
2508,Graphite ores,Sri Lanka,2019,11,Import,4794.560052584963,19029.096813802138,MT
2508,Graphite ores,Canada,2019,11,Import,1701.9649200565875,8295.51446628979,MT
2508,Graphite ores,China,2019,11,Export,1597.4606559020528,43955.88732958183,MT
2508,Graphite ores,Madagascar,2019,11,Export,4982.038254373512,19047.16699483557,MT
2508,Graphite ores,Mozambique,2019,11,Export,2298.1920916772588,36381.47597193412,MT
2508,Graphite ores,Sri Lanka,2019,11,Export,4442.359324278865,30059.172375152422,MT
2508,Graphite ores,Canada,2019,11,Export,2018.4759210713637,21218.470201582564,MT
2603,Copper ores,Chile,2019,12,Import,3508.5289178343537,1157.6949166096554,MT
2603,Copper ores,Australia,2019,12,Import,3135.987753553219,18419.157511626512,MT
2603,Copper ores,Indonesia,2019,12,Import,3991.566923257713,5556.541351333476,MT
2603,Copper ores,Peru,2019,12,Import,2982.1911080471136,24567.671604420062,MT
2603,Copper ores,USA,2019,12,Import,3247.3950769356143,4177.826129665449,MT
2603,Copper ores,Chile,2019,12,Export,2941.9205583978433,28512.744810016662,MT
2603,Copper ores,Australia,2019,12,Export,2847.2344626392373,30570.895663226285,MT
2603,Copper ores,Indonesia,2019,12,Export,3414.692892409175,40444.46098435772,MT
2603,Copper ores,Peru,2019,12,Export,1422.1215286282502,41427.42109882304,MT
2603,Copper ores,USA,2019,12,Export,2541.4528430909227,4775.855677582227,MT
2530,Lithium ores,Australia,2019,12,Import,386.8995532954981,17377.67761610698,MT
2530,Lithium ores,Chile,2019,12,Import,3945.995187846191,35676.36580230487,MT
2530,Lithium ores,China,2019,12,Import,3964.2133268947914,26346.18376563886,MT
2530,Lithium ores,Argentina,2019,12,Import,2256.9750899819037,8225.173808607913,MT
2530,Lithium ores,Zimbabwe,2019,12,Import,1708.1444926856266,22266.948942519888,MT
2530,Lithium ores,Australia,2019,12,Export,534.1421054301245,11809.985682849352,MT
2530,Lithium ores,Chile,2019,12,Export,3031.3039409123203,37047.4925977203,MT
2530,Lithium ores,China,2019,12,Export,4991.9028058254535,46722.553235834326,MT
2530,Lithium ores,Argentina,2019,12,Export,3248.5694777224385,21641.15461140953,MT
2530,Lithium ores,Zimbabwe,2019,12,Export,3217.2690870703404,39496.929285931365,MT
2508,Graphite ores,China,2019,12,Import,679.8473355245978,21085.339595118123,MT
2508,Graphite ores,Madagascar,2019,12,Import,4215.031199614525,19807.814644719158,MT
2508,Graphite ores,Mozambique,2019,12,Import,2902.174129013214,29800.698682247712,MT
2508,Graphite ores,Sri Lanka,2019,12,Import,1003.9336403548328,18749.53664096213,MT
2508,Graphite ores,Canada,2019,12,Import,1739.1053148354674,2283.638718071175,MT
2508,Graphite ores,China,2019,12,Export,218.5396430676407,41753.155140112896,MT
2508,Graphite ores,Madagascar,2019,12,Export,1438.0469688667808,26385.859545701955,MT
2508,Graphite ores,Mozambique,2019,12,Export,1563.755310584988,47093.283010651685,MT
2508,Graphite ores,Sri Lanka,2019,12,Export,1370.5541184422914,22053.18382420782,MT
2508,Graphite ores,Canada,2019,12,Export,4376.378227374549,42254.74477279862,MT
2603,Copper ores,Chile,2020,1,Import,1011.8969474467589,40329.52217998981,MT
2603,Copper ores,Australia,2020,1,Import,2345.115745015674,24665.474732182407,MT
2603,Copper ores,Indonesia,2020,1,Import,754.0518648381245,4949.4741740991085,MT
2603,Copper ores,Peru,2020,1,Import,3666.9026041714496,25326.596465409686,MT
2603,Copper ores,USA,2020,1,Import,2240.56844281438,36745.90320396744,MT
2603,Copper ores,Chile,2020,1,Export,3851.013205056438,8786.500215798325,MT
2603,Copper ores,Australia,2020,1,Export,3090.1032324404423,7632.350031606591,MT
2603,Copper ores,Indonesia,2020,1,Export,3781.737921542324,33190.80265708984,MT
2603,Copper ores,Peru,2020,1,Export,4787.411643308944,4378.942801464638,MT
2603,Copper ores,USA,2020,1,Export,379.5681336411462,14827.166659966808,MT
2530,Lithium ores,Australia,2020,1,Import,1382.3578503059393,13101.961154527991,MT
2530,Lithium ores,Chile,2020,1,Import,4540.647444553079,13227.7637926258,MT
2530,Lithium ores,China,2020,1,Import,1432.553658030292,38210.51485848022,MT
2530,Lithium ores,Argentina,2020,1,Import,2303.725228007646,39058.817290803876,MT
2530,Lithium ores,Zimbabwe,2020,1,Import,420.29417206548766,24890.98848999583,MT
2530,Lithium ores,Australia,2020,1,Export,264.7066408980849,4070.0069693123714,MT
2530,Lithium ores,Chile,2020,1,Export,4541.5435213876135,7823.023184762163,MT
2530,Lithium ores,China,2020,1,Export,2708.8613431485637,21143.68452743462,MT
2530,Lithium ores,Argentina,2020,1,Export,1801.9822986683291,45091.83393867635,MT
2530,Lithium ores,Zimbabwe,2020,1,Export,206.93464419989857,33525.69462260386,MT
2508,Graphite ores,China,2020,1,Import,4820.632727646397,28448.240989630256,MT
2508,Graphite ores,Madagascar,2020,1,Import,4690.43006396215,3560.6360850151646,MT
2508,Graphite ores,Mozambique,2020,1,Import,2152.0872634633906,13747.731757140507,MT
2508,Graphite ores,Sri Lanka,2020,1,Import,3681.022728405576,49083.55743436509,MT
2508,Graphite ores,Canada,2020,1,Import,1356.9973059768142,33054.55547222965,MT
2508,Graphite ores,China,2020,1,Export,1070.6784005227266,28701.182474008885,MT
2508,Graphite ores,Madagascar,2020,1,Export,2373.2691847728474,48628.26115194531,MT
2508,Graphite ores,Mozambique,2020,1,Export,3081.7836362126864,18125.81223225412,MT
2508,Graphite ores,Sri Lanka,2020,1,Export,659.0693459508735,8411.094608011794,MT
2508,Graphite ores,Canada,2020,1,Export,1204.052956761052,13297.366405674602,MT
2603,Copper ores,Chile,2020,2,Import,4268.018683421576,28499.91662584372,MT
2603,Copper ores,Australia,2020,2,Import,2664.6154657343955,6623.674721591656,MT
2603,Copper ores,Indonesia,2020,2,Import,4314.684497412231,36417.9008572157,MT
2603,Copper ores,Peru,2020,2,Import,431.57497331000775,35683.919764258666,MT
2603,Copper ores,USA,2020,2,Import,2763.337264978966,5004.541941592135,MT
2603,Copper ores,Chile,2020,2,Export,2345.673143490417,24750.118069372304,MT
2603,Copper ores,Australia,2020,2,Export,912.2952468000511,47339.20920301383,MT
2603,Copper ores,Indonesia,2020,2,Export,4264.879320255243,33782.094529126305,MT
2603,Copper ores,Peru,2020,2,Export,2365.2482489029753,21176.511537640916,MT
2603,Copper ores,USA,2020,2,Export,3289.7699890396752,27726.16160093837,MT
2530,Lithium ores,Australia,2020,2,Import,405.1382188212395,26112.629789746254,MT
2530,Lithium ores,Chile,2020,2,Import,4051.3777244409134,23502.754002250946,MT
2530,Lithium ores,China,2020,2,Import,354.5872300159152,39527.63176981762,MT
2530,Lithium ores,Argentina,2020,2,Import,1086.6825324662746,13672.4209095139,MT
2530,Lithium ores,Zimbabwe,2020,2,Import,907.0611318182499,17180.53817870338,MT
2530,Lithium ores,Australia,2020,2,Export,3808.0823778743115,26449.90711569293,MT
2530,Lithium ores,Chile,2020,2,Export,1103.9182433384915,44013.67382945,MT
2530,Lithium ores,China,2020,2,Export,4409.951089262493,43658.34282725434,MT
2530,Lithium ores,Argentina,2020,2,Export,1270.1014357695424,23110.72786486842,MT
2530,Lithium ores,Zimbabwe,2020,2,Export,4926.449315090288,38828.61133918953,MT
2508,Graphite ores,China,2020,2,Import,233.12036400524312,4195.024971764111,MT
2508,Graphite ores,Madagascar,2020,2,Import,2373.2637463804303,45551.79008721645,MT
2508,Graphite ores,Mozambique,2020,2,Import,2739.6388099682995,25392.81289368022,MT
2508,Graphite ores,Sri Lanka,2020,2,Import,616.8211297874899,33182.22513149041,MT
2508,Graphite ores,Canada,2020,2,Import,4128.305486941104,19640.580367870552,MT
2508,Graphite ores,China,2020,2,Export,3900.4980695341046,48259.35604113977,MT
2508,Graphite ores,Madagascar,2020,2,Export,1098.4556497256767,26643.151928542324,MT
2508,Graphite ores,Mozambique,2020,2,Export,1506.9759946144202,39849.866532658125,MT
2508,Graphite ores,Sri Lanka,2020,2,Export,2930.2074928176717,32094.538459964882,MT
2508,Graphite ores,Canada,2020,2,Export,4009.779382117881,20402.55316046029,MT
2603,Copper ores,Chile,2020,3,Import,4583.941335194511,27118.414495060857,MT
2603,Copper ores,Australia,2020,3,Import,873.9786318932053,35099.05679027132,MT
2603,Copper ores,Indonesia,2020,3,Import,3986.9806171474465,16521.322176308808,MT
2603,Copper ores,Peru,2020,3,Import,4300.178359293889,45401.019483522556,MT
2603,Copper ores,USA,2020,3,Import,1456.8319881512637,49192.55216304588,MT
2603,Copper ores,Chile,2020,3,Export,789.4864874389162,10898.767751722009,MT
2603,Copper ores,Australia,2020,3,Export,1002.7017122663281,44805.49579038565,MT
2603,Copper ores,Indonesia,2020,3,Export,3306.033506392313,8453.109877891371,MT
2603,Copper ores,Peru,2020,3,Export,2257.58475000491,31149.6032284203,MT
2603,Copper ores,USA,2020,3,Export,508.9740164479781,44238.402051959594,MT
2530,Lithium ores,Australia,2020,3,Import,4037.657323663522,25755.13190525527,MT
2530,Lithium ores,Chile,2020,3,Import,4838.920414769935,21470.287984479884,MT
2530,Lithium ores,China,2020,3,Import,4922.140563278839,33728.07994137773,MT
2530,Lithium ores,Argentina,2020,3,Import,3209.889238944313,9131.789869493465,MT
2530,Lithium ores,Zimbabwe,2020,3,Import,4421.446015692755,21946.99470811014,MT
2530,Lithium ores,Australia,2020,3,Export,894.9436883341489,1617.7684788121928,MT
2530,Lithium ores,Chile,2020,3,Export,2842.8028498280746,26842.58148401114,MT
2530,Lithium ores,China,2020,3,Export,3624.832749608877,44622.644597872306,MT
2530,Lithium ores,Argentina,2020,3,Export,489.09226475084466,36843.32802667776,MT
2530,Lithium ores,Zimbabwe,2020,3,Export,1018.3185260781529,43050.675604701035,MT
2508,Graphite ores,China,2020,3,Import,4113.411217922115,27498.893994291673,MT
2508,Graphite ores,Madagascar,2020,3,Import,3580.1897132542263,16403.15554600367,MT
2508,Graphite ores,Mozambique,2020,3,Import,2408.7227047707916,41260.20798781311,MT
2508,Graphite ores,Sri Lanka,2020,3,Import,2350.399466148748,18532.115000946647,MT
2508,Graphite ores,Canada,2020,3,Import,2521.6409915264694,41584.2133694237,MT
2508,Graphite ores,China,2020,3,Export,1742.5194321172764,9514.318063651446,MT
2508,Graphite ores,Madagascar,2020,3,Export,3588.8686996208257,41472.93242269601,MT
2508,Graphite ores,Mozambique,2020,3,Export,593.1236447653133,12753.83152504129,MT
2508,Graphite ores,Sri Lanka,2020,3,Export,795.6627498288701,18049.129167526164,MT
2508,Graphite ores,Canada,2020,3,Export,2306.719796636522,37692.49051120202,MT
2603,Copper ores,Chile,2020,4,Import,3290.623165920203,31425.499806443127,MT
2603,Copper ores,Australia,2020,4,Import,1826.6372383873065,42230.93010115324,MT
2603,Copper ores,Indonesia,2020,4,Import,2409.3071202510064,48976.14196274257,MT
2603,Copper ores,Peru,2020,4,Import,3207.2964776491103,7186.972336660634,MT
2603,Copper ores,USA,2020,4,Import,3413.2700541696267,16930.096756153252,MT
2603,Copper ores,Chile,2020,4,Export,3463.0032637618774,4412.416259957881,MT
2603,Copper ores,Australia,2020,4,Export,956.919042162201,42931.12568638353,MT
2603,Copper ores,Indonesia,2020,4,Export,1213.179829415223,42015.01513690406,MT
2603,Copper ores,Peru,2020,4,Export,1468.452833426611,32501.213592876677,MT
2603,Copper ores,USA,2020,4,Export,3501.337810198172,26120.082904107592,MT
2530,Lithium ores,Australia,2020,4,Import,1596.0223158139834,11419.57444218371,MT
2530,Lithium ores,Chile,2020,4,Import,262.62783735588846,15893.373660795467,MT
2530,Lithium ores,China,2020,4,Import,3300.497673603287,46976.93610397565,MT
2530,Lithium ores,Argentina,2020,4,Import,4368.901963088955,38537.17405022983,MT
2530,Lithium ores,Zimbabwe,2020,4,Import,3963.3919819411635,33584.260270323764,MT
2530,Lithium ores,Australia,2020,4,Export,1375.4056020734147,45452.556504585664,MT
2530,Lithium ores,Chile,2020,4,Export,3386.588328338587,28461.59091804156,MT
2530,Lithium ores,China,2020,4,Export,643.8483991460572,22905.721646514845,MT
2530,Lithium ores,Argentina,2020,4,Export,2355.7555288894387,43363.61686661083,MT
2530,Lithium ores,Zimbabwe,2020,4,Export,2778.5762789201635,19639.626899550072,MT
2508,Graphite ores,China,2020,4,Import,4886.3216097022305,6425.309072989468,MT
2508,Graphite ores,Madagascar,2020,4,Import,2170.4872987285285,3059.209083398859,MT
2508,Graphite ores,Mozambique,2020,4,Import,3725.5301917579586,45985.75105775838,MT
2508,Graphite ores,Sri Lanka,2020,4,Import,1472.1829147973983,43058.74216315692,MT
2508,Graphite ores,Canada,2020,4,Import,1531.869329263299,45627.737920551845,MT
2508,Graphite ores,China,2020,4,Export,3794.4133276242414,40440.432065230496,MT
2508,Graphite ores,Madagascar,2020,4,Export,188.23212244222705,48177.70749662727,MT
2508,Graphite ores,Mozambique,2020,4,Export,3660.687861144584,15932.803673920533,MT
2508,Graphite ores,Sri Lanka,2020,4,Export,4164.03385780835,14794.538722331568,MT
2508,Graphite ores,Canada,2020,4,Export,4376.493813874027,6516.439130184914,MT
2603,Copper ores,Chile,2020,5,Import,3548.0612895578993,27494.225355600607,MT
2603,Copper ores,Australia,2020,5,Import,573.01890395766,12852.79758468311,MT
2603,Copper ores,Indonesia,2020,5,Import,160.77977775884247,23969.630307760784,MT
2603,Copper ores,Peru,2020,5,Import,1576.199777724002,30319.51673059018,MT
2603,Copper ores,USA,2020,5,Import,1556.4652577722243,15696.03646384225,MT
2603,Copper ores,Chile,2020,5,Export,3741.646673784857,3358.998962939319,MT
2603,Copper ores,Australia,2020,5,Export,4524.185476440737,42760.92984516789,MT
2603,Copper ores,Indonesia,2020,5,Export,3372.242947809392,30067.856935261832,MT
2603,Copper ores,Peru,2020,5,Export,4472.282240884296,10081.178796907008,MT
2603,Copper ores,USA,2020,5,Export,486.9488947350602,12735.998325567367,MT
2530,Lithium ores,Australia,2020,5,Import,3993.433565630932,2698.843069597683,MT
2530,Lithium ores,Chile,2020,5,Import,2955.753491909099,49776.43829337419,MT
2530,Lithium ores,China,2020,5,Import,4292.910859803943,26550.838763135882,MT
2530,Lithium ores,Argentina,2020,5,Import,411.8404555045475,41737.30220489978,MT
2530,Lithium ores,Zimbabwe,2020,5,Import,3034.9946900683317,6631.716855918775,MT
2530,Lithium ores,Australia,2020,5,Export,559.9006956344454,45571.714152393026,MT
2530,Lithium ores,Chile,2020,5,Export,3379.0812883965846,41635.05316652102,MT
2530,Lithium ores,China,2020,5,Export,4406.99661138311,29016.845250367787,MT
2530,Lithium ores,Argentina,2020,5,Export,2635.487123599702,22090.94310572852,MT
2530,Lithium ores,Zimbabwe,2020,5,Export,1653.0382801764845,22295.202082076878,MT
2508,Graphite ores,China,2020,5,Import,3892.010313077766,30494.248119741445,MT
2508,Graphite ores,Madagascar,2020,5,Import,4473.364120778746,22725.6207045802,MT
2508,Graphite ores,Mozambique,2020,5,Import,3074.738935721895,31934.07010150745,MT
2508,Graphite ores,Sri Lanka,2020,5,Import,2999.316095300995,35429.0548811903,MT
2508,Graphite ores,Canada,2020,5,Import,1263.4239950365507,26105.825099743743,MT
2508,Graphite ores,China,2020,5,Export,610.7015337609037,19841.055054595814,MT
2508,Graphite ores,Madagascar,2020,5,Export,2489.5686362441957,32958.98871772815,MT
2508,Graphite ores,Mozambique,2020,5,Export,4757.602157672397,30431.90226086944,MT
2508,Graphite ores,Sri Lanka,2020,5,Export,3743.610189265143,25807.036915264936,MT
2508,Graphite ores,Canada,2020,5,Export,3207.1097537440232,4475.678590554899,MT
2603,Copper ores,Chile,2020,6,Import,1346.5187461250503,18730.801567051796,MT
2603,Copper ores,Australia,2020,6,Import,2415.2174395319166,3236.788529616803,MT
2603,Copper ores,Indonesia,2020,6,Import,786.1180780112567,14563.901081773984,MT
2603,Copper ores,Peru,2020,6,Import,4860.510185415148,17236.00334804949,MT
2603,Copper ores,USA,2020,6,Import,2462.001184749204,10608.787924181253,MT
2603,Copper ores,Chile,2020,6,Export,3092.8223482712647,14753.477560282741,MT
2603,Copper ores,Australia,2020,6,Export,1114.2636343482914,26312.058793852975,MT
2603,Copper ores,Indonesia,2020,6,Export,126.97841588606202,1375.537599812041,MT
2603,Copper ores,Peru,2020,6,Export,1173.4371645991032,2799.346762540236,MT
2603,Copper ores,USA,2020,6,Export,629.3261952403877,17604.171817598828,MT
2530,Lithium ores,Australia,2020,6,Import,4032.669829941083,29030.38352509574,MT
2530,Lithium ores,Chile,2020,6,Import,2612.0718571864404,15380.952337197961,MT
2530,Lithium ores,China,2020,6,Import,4665.5932252208,20453.737020622393,MT
2530,Lithium ores,Argentina,2020,6,Import,526.7545572992803,31236.259289772264,MT
2530,Lithium ores,Zimbabwe,2020,6,Import,657.8081280353468,17915.93399728291,MT
2530,Lithium ores,Australia,2020,6,Export,2586.3184997172634,43836.90370957361,MT
2530,Lithium ores,Chile,2020,6,Export,2518.3782436665815,35410.67953555155,MT
2530,Lithium ores,China,2020,6,Export,4964.802511095445,7442.9668750011,MT
2530,Lithium ores,Argentina,2020,6,Export,1446.1844750456455,20334.227704284673,MT
2530,Lithium ores,Zimbabwe,2020,6,Export,2166.9580748402736,21140.032688011743,MT
2508,Graphite ores,China,2020,6,Import,4547.293912527119,35987.59957887597,MT
2508,Graphite ores,Madagascar,2020,6,Import,3078.7355490444484,16159.263175276323,MT
2508,Graphite ores,Mozambique,2020,6,Import,4136.572882684344,47797.96506276446,MT
2508,Graphite ores,Sri Lanka,2020,6,Import,4123.87158449611,1076.6901543821723,MT
2508,Graphite ores,Canada,2020,6,Import,3218.3667138986943,3505.6336906629354,MT
2508,Graphite ores,China,2020,6,Export,1362.2753796352372,3916.7103170408127,MT
2508,Graphite ores,Madagascar,2020,6,Export,3058.597719452,34642.905761137736,MT
2508,Graphite ores,Mozambique,2020,6,Export,660.9894265229351,19808.105269203996,MT
2508,Graphite ores,Sri Lanka,2020,6,Export,2335.558893882156,19083.598066284914,MT
2508,Graphite ores,Canada,2020,6,Export,693.0225023774459,21528.441719186296,MT
2603,Copper ores,Chile,2020,7,Import,3780.7724342612487,4479.375562129518,MT
2603,Copper ores,Australia,2020,7,Import,492.8820690013269,18383.793299963225,MT
2603,Copper ores,Indonesia,2020,7,Import,4714.455986932733,33760.05968942279,MT
2603,Copper ores,Peru,2020,7,Import,3425.4827876955674,18734.079551055383,MT
2603,Copper ores,USA,2020,7,Import,3008.9378769218383,1496.4280173594257,MT
2603,Copper ores,Chile,2020,7,Export,3216.8706274067567,45751.0604312356,MT
2603,Copper ores,Australia,2020,7,Export,3101.609994889614,43811.231079850906,MT
2603,Copper ores,Indonesia,2020,7,Export,3647.46797178386,6907.362403780822,MT
